date,userid,text,sentiment
11/17/2020 15:49,1.33E+18,Found a bug in @Apple #BigSur. Apps hidden from the menu bar with Command + drag operation don't reappear in the me… https://t.co/7sMW9wY1Gs,0
11/17/2020 15:49,1.33E+18,where's your move? @Apple https://t.co/pFI8ats3Tl,0
11/17/2020 15:49,1.33E+18,@Apple so last night at 4:05 am we received a automated message from Apple support waking the entire household up a… https://t.co/rYTcBKig5J,0
11/17/2020 15:49,1.33E+18,@Apple  stop fucking autocorrecting trump to grump and literally anything close to Biden to Biden fuck you,0
11/17/2020 15:48,1.33E+18,"RT @TelanganaBest: #HappeningHyderabad
TS-iPASS,TS-iPASS
Tops IT Exports, Tech giants-@amazon @Apple OnePlus
Global Investments-Life Scienc…",0
11/17/2020 15:48,1.33E+18,"@apple Touch Bar makes everything harder, not easier. Get rid of it, it was a bad idea.",0
11/17/2020 15:48,1.33E+18,@Apple @AppleSupport you have some really wonderful people that work for you. Just had a long talk with Ebony and s… https://t.co/544SEfpUEP,0
11/17/2020 15:48,1.33E+18,@RemcoTensen @moniscope @essentialskill @googleadviseur @boggles @schachin @OmiSido @simoncox @rhyswynne… https://t.co/XfmPRdYuZ8,0
11/17/2020 15:48,1.33E+18,"RT @UCBerkeley: UC Berkeley just launched CA #COVIDNotify, which uses 
@Google &amp; @Apple's smartphone-based exposure notification system. It…",0
11/17/2020 15:47,1.33E+18,"@Apple @AppleSupport  let me know how to share details with your team , seems you have different standards for… https://t.co/vGfEba4cCm",0
11/15/2020 17:22,1.33E+18,"Price dropped (899,00€ =&gt; 892,16€) : Apple iPad Pro  - Argent ! 
 https://t.co/a8YWuQc7nc @leDenicheur @Dealabs… https://t.co/jJmhyUQjVg",0
11/15/2020 10:33,1.33E+18,"for a youtuber in the united states who want's to cover all the iphone 12's can purchase all of the 4 under ₹3,00,0… https://t.co/rp0l0HTAr9",0
11/15/2020 9:19,1.33E+18,@austinnotduncan @TheTechChap @Apple @austinnotduncan   What is your take on the fact on Apples history of ”abandon… https://t.co/l493YgyXMH,0
11/15/2020 9:19,1.33E+18,@TheTechChap @austinnotduncan @Apple @TheTechChap @austinnotduncan   What is your take on the fact on Apples histor… https://t.co/sIHKg4oniq,0
11/15/2020 5:09,1.33E+18,@Apple Check out my classroom on @DonorsChoose! I'd love your help to bring my project to life:  https://t.co/zE9QW60w82,0
11/15/2020 5:00,1.33E+18,@Apple y’all really gone take $32.00 from me like that,0
11/15/2020 4:36,1.33E+18,"Experienced the worst customer service today from @Apple. I didn’t know that if you call before the closing time, t… https://t.co/krvdCfqcqQ",0
11/14/2020 13:27,1.33E+18,"This Sunday, join us online on #ZOOM to Jam first-hand with the Tribe 😎

Topic: DUBAI IMPROV TRIBE's Jamming Sessio… https://t.co/ycsDAy2A2i",0
11/14/2020 4:10,1.33E+18,"RT @LaurieMit: Well, they want to charge me a FEE to replace this defective phone because I recently replaced ANOTHER defective iPhone!  $9…",0
11/14/2020 4:10,1.33E+18,"Well, they want to charge me a FEE to replace this defective phone because I recently replaced ANOTHER defective iP… https://t.co/smMRRwOq38",0
11/14/2020 3:42,1.33E+18,RT @Apple: It’s almost here. Watch the #WWDC20 Apple Special Event on June 22 on YouTube Live at 10:00 a.m. PDT.,0
11/14/2020 2:58,1.33E+18,"RT @FrittyLoc: Anyone else out there get ripped off by @apple by purchasing their iPhone 11
I paid $1400.00 for mines in June of this year…",0
11/14/2020 2:58,1.33E+18,"Anyone else out there get ripped off by @apple by purchasing their iPhone 11
I paid $1400.00 for mines in June of t… https://t.co/JUILcQdQM5",0
11/20/2020 22:25,1.33E+18,".@Apple has consumed more people’s destiny’s than village people they are always afraid of. Each year, they struggl… https://t.co/SvRkZJiuze",0
11/20/2020 21:59,1.33E+18,HAPPENING NOW: @Atlanta_Police investigating a shooting at @LenoxSqMall . One person shot inside the brand new… https://t.co/57duHAMft4,0
11/20/2020 21:31,1.33E+18,"ICYMI: @Apple Authorized Campus Store coming to campus in early 2021, the first of its kind in the region.

It will… https://t.co/HXnPw3PQsR",0
11/21/2020 4:48,1.33E+18,RT @Apple: There's never been a better time to switch to iPhone.,0
11/21/2020 4:48,1.33E+18,@Apple Dont you people worry i am with iphone 6 from last 3 years and its holding perfectly fine. ☺,0
11/21/2020 4:47,1.33E+18,"RT @renoomokri: .@Apple has consumed more people’s destiny’s than village people they are always afraid of. Each year, they struggle to buy…",0
11/21/2020 4:47,1.33E+18,@Apple https://t.co/GFPqNuY6ff if Apple will want to reduce this crimes and kill the Android they just need to redu… https://t.co/0IDQaeLcSz,0
11/21/2020 4:47,1.33E+18,@begoodjohnny007 @Apple I have seen the reviews and i think these new macbooks with m1 chips are pretty good! Im th… https://t.co/fiMlt2MuyO,0
11/21/2020 4:47,1.33E+18,RT @JimMillward: Apple trying to water down Uyghur Forced Labor act in back room Senate lobbyings.  They should be yelling at Chinese partn…,0
11/21/2020 4:46,1.33E+18,@Apple @Apple any phone that’s the size of the old SE/iPhone 5?,0
11/21/2020 4:46,1.33E+18,"RT @AppleTerminal: News:

Craig Federighi says @Apple is still going to launch anti-ad tracking features in #iOS14 next year, regardless of…",0
11/21/2020 4:45,1.33E+18,"RT @renoomokri: .@Apple has consumed more people’s destiny’s than village people they are always afraid of. Each year, they struggle to buy…",0
11/21/2020 4:45,1.33E+18,"How to change Gmail work email pw on my phone, while using iOS large fonts:

1. Open Settings, go to account's sett… https://t.co/JTqBkllHSx",0
11/21/2020 4:45,1.33E+18,RT @JimMillward: Apple trying to water down Uyghur Forced Labor act in back room Senate lobbyings.  They should be yelling at Chinese partn…,0
11/21/2020 4:44,1.33E+18,"@Apple has consumed more people’s destiny’s than village people they are always afraid of. Each year, they struggle… https://t.co/nfQ1i2RMJp",0
11/20/2020 21:31,1.33E+18,@JimmySmithStan @EsEnOh @Twitter @Apple Here’s a better photo (I had to go edit my ‘selected photos’ in my phone’s… https://t.co/kEDd27z9sf,0
11/20/2020 21:31,1.33E+18,@peninsularian @Apple Arrogant. They aren’t listening. Always a danger for any company. #NeverTooBigToFail,0
11/20/2020 21:30,1.33E+18,"This is clear indication of Hindutva takeover of US IT industry, when Hindu religious festivals are tweeted by US C… https://t.co/7mCVcbnfQ9",0
11/20/2020 21:30,1.33E+18,@greta @Apple @AppleSupport Why not?,0
11/20/2020 21:30,1.33E+18,@KristyT @Apple That's what I ordered. It low-key made my uncomfortable that something that costs as much as a paid… https://t.co/22GIj102kw,0
11/20/2020 21:29,1.33E+18,"@Apple @Verizon &amp; before y’all tell me to use my old one, I’ll say again— 1,000$ phone &amp; NO cord is cheap. 😂😂",0
11/20/2020 21:29,1.33E+18,@mileycyrus #plastichearts interview with @apple!! 💙💙💙 https://t.co/1r3JhS8AKI,0
11/20/2020 21:29,1.33E+18,@Apple Steve Jobs would be proud. #M1,0
11/20/2020 21:29,1.33E+18,@TMobile &amp; @Apple need to come up with a better solution on how they conduct their technical issues when it comes to there own products.,0
11/20/2020 21:28,1.33E+18,"This is a start but I want the full feature! 😠

I wanna be able to type out the full conversation to them and sched… https://t.co/8fM2Q0V0k3",0
11/20/2020 21:28,1.33E+18,@_PrincessRissa @Apple Mine just told me that I need to update it but that’s never going to happen now 😂,0
11/20/2020 21:28,1.33E+18,"Y’all CHEAP. AF. for sending my new #iphone12 with no Charging cord or block!

@apple @verizon 1000$ phone and no c… https://t.co/gyO7t2QUzo",0
11/20/2020 21:28,1.33E+18,@domzy @Apple Nice concept but maybe remote control but to choose what mode to boot?,0
11/20/2020 21:28,1.33E+18,RT @carmenlaberge: We cannot deny that we know what's happening. The moral question is will we buy products from companies like @Apple who…,0
11/20/2020 21:28,1.33E+18,NO FAIR I WANT MINI IZUKU ON MY SCREEN 😤😤😤. @Apple PUT AKIMEJI ON THE APP STORE,0
11/20/2020 21:28,1.33E+18,@mwalno @Apple What about if I claim the selection process was rigged against me? @401kMarketing,0
11/20/2020 21:27,1.33E+18,I give my perspective on how much traction @Apple may gain from its @AppStore commission concession in… https://t.co/NMA1F9xh3l,0
11/20/2020 21:27,1.33E+18,@OTOY @gjohnson73 @intel @AMD @Apple And I totally understand this is a complicate release. I just think it is real… https://t.co/fy6uMdJT8Z,0
11/20/2020 21:27,1.33E+18,@Apple @AppleSupport @iPhoneTeam why am I getting a reflection with the camera with all videos and pictures at nigh… https://t.co/0cErcTEYaw,0
11/20/2020 21:26,1.33E+18,"@MKBHD, have you seen this @Apple Tv remote screen saver built into iOS? https://t.co/kpLVB07GuF",0
11/20/2020 21:26,1.33E+18,@_happygraham_ @Apple So shady! I’m definitely going to have to look into buying a new battery because it’s ridiculous how fast it dies.,0
11/20/2020 21:26,1.33E+18,"""we care about your privacy - @apple"".

https://t.co/B1QvSHDlHb",0
11/20/2020 21:26,1.33E+18,so I just downloaded Big Sur on my Mac and I'm just curious what extension @Apple used to jump to recipes on cookin… https://t.co/jKX1IgD7B6,0
11/20/2020 21:26,1.33E+18,"@syah_alien @Apple Hybrid user here, extended long term updates, protected ecosystem, imessage, less vulnerable to… https://t.co/uwF9CpxAUe",0
11/20/2020 21:26,1.33E+18,"@greta @Apple @AppleSupport If I knew law, I would sue!",0
11/20/2020 21:26,1.33E+18,You heard her! @apple https://t.co/EFsZsTuZva,0
11/20/2020 21:26,1.33E+18,"ATTN @apple users out there. It’s time to get loud. 

Apple is lobbying against a bill aimed at stopping forced lab… https://t.co/fEZgqpZIjt",0
11/20/2020 21:25,1.33E+18,RT @Apple: Discover the latest gifts for everyone on your list.,0
11/20/2020 21:25,1.33E+18,@arieella_ @Apple PLEASE @Apple,0
11/20/2020 21:25,1.33E+18,@Apple Super fast speeds? 1 month and mine hasn’t even shown up yet 🤣,0
11/20/2020 21:25,1.33E+18,"RT @Karin_mit_m: Don't worry though, @Apple really, really, really cares about your privacy ...yeah, in a different way!

#Apple #BigSur #P…",0
11/20/2020 21:25,1.33E+18,"I’ve been looking for my AirPods (both in the case) for the last 3 days. Seriously, the only way to find them is th… https://t.co/KPtyESV206",0
11/20/2020 21:25,1.33E+18,Listen to us @Apple 😩 https://t.co/ULhSfph1f4,0
11/20/2020 21:25,1.33E+18,"Don't worry though, @Apple really, really, really cares about your privacy ...yeah, in a different way!

#Apple… https://t.co/Qo1SNGMGgs",0
11/20/2020 21:25,1.33E+18,@kejamieson_ @Terina56 I have an iPhone and a PC or three. If ever the music database on your iPhone gets corrupted… https://t.co/gMh6JR602c,0
11/20/2020 21:25,1.33E+18,@spontaneous47 @Apple Camera is fine!,0
11/20/2020 21:25,1.33E+18,"RT @Official_AlexB_: .@barbarawhye is one of my constant inspirations for the work in Diversity &amp; Inclusion, who truly deserves this next c…",0
11/20/2020 21:24,1.33E+18,@apottichen @Apple To me it would!!!,0
11/20/2020 21:24,1.33E+18,RT @ModelCarolAlt: This made me laugh too!  #apple #mac @Apple  #laugh #laughter #fridaymorning #FridayThoughts #fridayvibes https://t.co/B…,0
11/20/2020 21:24,1.33E+18,"""@Apple #HomePod mini also packs in a Thread radio. Thread could yet be the single most important wireless protocol… https://t.co/66Pwjez1Fm",0
11/20/2020 21:24,1.33E+18,@finalXtraining @Apple Well within weeks would be covered under warranty.,0
11/20/2020 21:24,1.33E+18,"RT @MikeFeibus: So it seems @intel has a shiny new processor out in time for the holidays. Early returns, based on my time w/ upcoming @Len…",0
11/20/2020 21:23,1.33E+18,"For anyone looking for a workaround for the iPhone 14.2 battery drain problem, turning OFF the battery optimization… https://t.co/3gEriJMbND",0
11/20/2020 21:22,1.33E+18,"@varun_chakro @Apple @BlueDart_ @BlueDartCares @UPS Hello Mr. Shankar, DHL Express has international, and our siste… https://t.co/mDhD3yelKb",0
11/20/2020 21:22,1.33E+18,⁦@Apple⁩ and others sound like they are playing a good game of “talking the right talk” but really not stopping the… https://t.co/v5rkvKq159,0
11/20/2020 21:22,1.33E+18,"@mwalno @Apple I heard.  I was on a client call.  What about being there in spirit, does that count?",0
11/20/2020 21:22,1.33E+18,RT @MooreSchool: .@Apple has hired a new vice president of inclusion and diversity - and she is #MooreSchool alumna Barbara Whye ('95 MBA).…,0
11/20/2020 21:22,1.33E+18,"@irLinja @MicrosoftHelps @Microsoft @Apple well, the leaked codes are actually very dangerous for the FLOSS communi… https://t.co/FEecSQvn3d",0
11/20/2020 21:22,1.33E+18,"@Apple listen Mf 😒 if i BLOCK A MF , that mean i don’t want them TEXTING MEEE ‼️‼️",0
11/20/2020 21:21,1.33E+18,"Whenever I hear @Apple or their POS #CEO all I can think is ""bad actor"".  Pay your #Taxes you POS. Define #Treason.
https://t.co/Fek0hX46Fz",0
11/20/2020 21:21,1.33E+18,"RT @JasonBunn1979: Hey @Apple, Sooo, I hear yous guys 🍎 has to payout some $1.5m or something for OS issues to save battery life? Sooo batt…",0
11/20/2020 21:21,1.33E+18,:) Tim @tim_cook future @apple disciples https://t.co/vvbmnZTicM,0
11/20/2020 21:21,1.33E+18,"Huge security hole *knowingly* made by @Apple to let their own services bypass firewalls. 
Any explanation… https://t.co/nEJ4Xap8id",0
11/20/2020 21:21,1.33E+18,"RT @tq_equities: $AAPL runs into sellers again around 118.77: https://t.co/Jf3jSagKdg
Sentiment: Neutral #AAPL #Apple",0
11/20/2020 21:20,1.33E+18,@USTechWorkers Well said. @Apple &amp; @tim_cook are Anti-American STEM workers and STEM students.,0
11/20/2020 21:20,1.33E+18,@JimmySmithStan @EsEnOh For some reason @Twitter’s new update is fighting with @Apple’s latest iOS version so I can… https://t.co/FpCNgVqY8c,0
11/20/2020 21:20,1.33E+18,"@arieella_ I wish this feature would happen to, work on it @Apple 😭",0
11/20/2020 21:20,1.33E+18,@greta @Apple @AppleSupport 👍go for it,0
11/20/2020 21:20,1.33E+18,I've talked to several people today who say their iPhones are sending people straight to voicemail and then not not… https://t.co/7UkThFNDy1,0
11/20/2020 21:20,1.33E+18,RT @craignewmark: A big win for @rankingrights as @Apple responds to their call to implement key anti-tracking measures with an open letter…,0
11/20/2020 21:19,1.33E+18,RT @gerrrrv: A good friend and mentor of mine is looking for a designer to join the Evangelism team at @Apple. Spread the word. This would…,0
11/20/2020 21:18,1.33E+18,@reneritchie When mine is going to show up from @Apple ;),0
11/20/2020 21:18,1.33E+18,@Apple just so you know... I don’t want to enable dictation 20 times a day... https://t.co/7GgaftuoT3,0
11/20/2020 21:18,1.33E+18,@russgregory11 @Apple Jaysus. That’s a bad show from Apple. They normally are keen on doing things right I would’ve thought?,0
11/20/2020 21:18,1.33E+18,RT @MooreSchool: .@Apple has hired a new vice president of inclusion and diversity - and she is #MooreSchool alumna Barbara Whye ('95 MBA).…,0
11/20/2020 21:18,1.33E+18,RT @gerrrrv: A good friend and mentor of mine is looking for a designer to join the Evangelism team at @Apple. Spread the word. This would…,0
11/20/2020 21:18,1.33E+18,"I think the emoji makers at @Android @Apple and @Google need to make emojis with masks that aren't sick, but can te… https://t.co/ULhy3FA8nf",0
11/20/2020 21:17,1.33E+18,@jeffupdated @Apple @madebygoogle The iPhone 12 Pro Max is gonna win for sure!,0
11/20/2020 21:17,1.33E+18,@Nikki_T @Apple Same. I got a laptop delivered in 45 minutes and didnt have to show nary an ID or anything.,0
11/20/2020 21:17,1.33E+18,@AppleSupport @Apple i have ipod 6th generation 80gb. Have some issues of battery and display. Can you help me to r… https://t.co/RiBdcOmJJJ,0
11/20/2020 21:17,1.33E+18,"RT @im_PULSE: This is shameful, @tim_cook, and a quick way to make me switch from @apple.",0
11/20/2020 21:17,1.33E+18,@RyanVDillon @Apple @tim_cook The explanation is probably that they bought it to integrate it into the native weather app 🙄,0
11/20/2020 21:17,1.33E+18,"@greta @Apple @AppleSupport Do a google search about not being able to access email, that sort of thing.",0
11/20/2020 21:16,1.33E+18,"Hey @Apple, Sooo, I hear yous guys 🍎 has to payout some $1.5m or something for OS issues to save battery life? Sooo… https://t.co/UGT1tE19Ya",0
11/20/2020 21:16,1.33E+18,Found them... 🤦🏽‍♂️ @Apple @AppleSupport I miss the strings ... https://t.co/sIXWviND3u,0
11/20/2020 21:16,1.33E+18,RT @MooreSchool: .@Apple has hired a new vice president of inclusion and diversity - and she is #MooreSchool alumna Barbara Whye ('95 MBA).…,0
11/20/2020 21:16,1.33E+18,@AppleSupport Check your DM about my @Apple issue. #FirstWorldProblems,0
11/20/2020 21:16,1.33E+18,RT @Apple: Design an iPhone 12 and iPhone 12 Pro unique to you. #iPhone12studio,0
11/20/2020 21:15,1.33E+18,@Apple Iphone 13 will be dedicated to Jason Voorhees?,0
11/20/2020 21:15,1.33E+18,"$AAPL runs into sellers again around 118.77: https://t.co/Jf3jSagKdg
Sentiment: Neutral #AAPL #Apple",0
11/20/2020 21:15,1.33E+18,Where is the Macbook pro 16’ with M1 chip? @Apple @AppleSupport,0
11/20/2020 21:15,1.33E+18,"RT @insidetechltd: The iPhone 12 Pro in Pacific Blue. The best iPhone design...ever? 

@apple #apple #appleiphone #iphone #iphonography #ip…",0
11/20/2020 21:14,1.33E+18,@Apple rally Monday please 🙏,0
11/20/2020 21:14,1.33E+18,"The lucky winner of our Charity Golf Tournament 50/50 Raffle is Buddy Ruark, congrats! And the person who SOLD him… https://t.co/hHfnMMO2oN",0
11/20/2020 21:13,1.33E+18,"Hey ⁦@Apple⁩ why is that the clock widget freezes, or the hands disappear, or they show a different time to the mai… https://t.co/vOcHKPpQ8p",0
11/20/2020 21:13,1.33E+18,"Am I the only one who hates the new fonts and system sounds on MacOS Big Sur?

Seemed like a pointless ""upgrade"" wi… https://t.co/7mslXFAEVw",0
11/20/2020 21:12,1.33E+18,I ordered something from @Apple and they had someone deliver it within 2 hours. I think it's dope that they have th… https://t.co/zMnD6r0vTi,0
11/20/2020 21:12,1.33E+18,@irLinja @MicrosoftHelps @Microsoft @Apple yup. it was leaked entirely!,0
11/20/2020 21:12,1.33E+18,RT @gerrrrv: A good friend and mentor of mine is looking for a designer to join the Evangelism team at @Apple. Spread the word. This would…,0
11/20/2020 21:11,1.33E+18,"@apple Big Sur👎🏼 a.k.a. Your Computer Isn't Yours 

For all of Apple’s talk of being privacy-first, often its marke… https://t.co/waUVR7XwNm",0
11/20/2020 21:11,1.33E+18,"@Garmin has, without question, the poorest software for its products. Basecamp is UNUSABLE in Big Sur. @Apple… https://t.co/ExSLAWROxs",0
11/20/2020 21:11,1.33E+18,RT @craignewmark: A big win for @rankingrights as @Apple responds to their call to implement key anti-tracking measures with an open letter…,0
11/20/2020 21:11,1.33E+18,"RT @Apple: No need to touch to pay for the CTA. With Pay, your iPhone is now your Ventra card.",0
11/20/2020 21:11,1.33E+18,Hey @apple I am sending you this tweet on my iphone — looks like the last #iphone I will ever buy. You will lose a… https://t.co/UGOqiJ8SgB,0
11/20/2020 21:10,1.33E+18,@neuroccm @VMwareFusion @Apple Absolutely not.,0
11/20/2020 21:10,1.33E+18,Apple announced that it will reduce commission on its App Store for companies that make under $1 million in 2020 fo… https://t.co/hUuojTQh3I,0
11/20/2020 21:09,1.33E+18,"@Apple I just have one #question and that is how do you call 11:57 PM evening???!!!😳🤯😂 

don't you think that you s… https://t.co/d4T3O2Yurg",0
11/20/2020 21:09,1.33E+18,"@Apple @AppleSupport my daughter has an iPhone 7, 32GB, what is the huge ‘other’ storage. She can’t use her phone a… https://t.co/jg6YPtbI7l",0
11/20/2020 21:09,1.33E+18,RT @MooreSchool: .@Apple has hired a new vice president of inclusion and diversity - and she is #MooreSchool alumna Barbara Whye ('95 MBA).…,0
11/20/2020 21:08,1.33E+18,RT @Apple: Design an iPhone 12 and iPhone 12 Pro unique to you. #iPhone12studio,0
11/20/2020 21:08,1.33E+18,"RT @MikeDyserth: Biggest mistake this week? Buying the new MacBook Air (M1)! Constant crashing, slower than a snail and productivity poor!…",0
11/20/2020 21:08,1.33E+18,"RT @hemna: @Apple loves real life slavery.

https://t.co/DgMHIzl0mc

#apple #Slavery #Communism #Communismkills",0
11/20/2020 21:08,1.33E+18,@Apple @AppleSupport I have tried contacting apple since early June about security vulnerabilities and my 9 hacked… https://t.co/sZ2dHA11qf,0
11/20/2020 21:08,1.33E+18,"RT @MikeFeibus: So it seems @intel has a shiny new processor out in time for the holidays. Early returns, based on my time w/ upcoming @Len…",0
11/20/2020 21:08,1.33E+18,Apple is launching a new program that will cut their commission on apps from 30% to 15% to help small businesses an… https://t.co/5AlT7P2WYv,0
11/20/2020 21:07,1.33E+18,"@Apple loves real life slavery.

https://t.co/DgMHIzl0mc

#apple #Slavery #Communism #Communismkills",0
11/20/2020 21:07,1.33E+18,RT @gerrrrv: A good friend and mentor of mine is looking for a designer to join the Evangelism team at @Apple. Spread the word. This would…,0
11/20/2020 21:07,1.33E+18,In case ya missed it... @rankingrights chalked up a big win with our letter to @Apple! https://t.co/EEALkqgfTj,0
11/20/2020 21:07,1.33E+18,@Apple this will be the last product I will be purchasing from you. It is not your decision as to the level of soun… https://t.co/MbpmL0EWwD,0
11/20/2020 21:07,1.33E+18,"Hey @Apple how about instead of upgrading the camera every year, y’all upgrade the BATTERY? You make the internals… https://t.co/JZbaur6TSl",0
11/20/2020 21:07,1.33E+18,Bought a new phone today for $400 and it can’t even recognize my face with a mask on? Smh @Apple,0
11/20/2020 21:07,1.33E+18,RT @CUyghurs: Absolutely despicable. What will come of our world when companies like @Apple make decisions like this. Apple is lobbying aga…,0
11/20/2020 21:07,1.33E+18,@greta @Apple @AppleSupport Do it good luck though!,0
11/20/2020 21:06,1.33E+18,A big win for @rankingrights as @Apple responds to their call to implement key anti-tracking measures with an open… https://t.co/IKWMf59rxN,0
11/20/2020 21:06,1.33E+18,Why doesn’t the @harleydavidson Livewire come with @Apple #CarPlay.,0
11/20/2020 21:05,1.33E+18,RT @Apple: Just one of the many reasons to upgrade to the new iPhone 12.,0
11/20/2020 21:05,1.33E+18,"RT @jordanlwalkerrr: So @Apple is on the voice messaging wave too 

Async audio is how we’ll get the most shit done moving forward

The tim…",0
11/20/2020 21:05,1.33E+18,@albinstigo @Apple @Arm Can confirm it's a supported instruction.,0
11/20/2020 21:05,1.33E+18,@irLinja @MicrosoftHelps @Microsoft @Apple officially or leaked?,0
11/20/2020 21:05,1.33E+18,RT @_PrincessRissa: y’all come out with a new phone and now all of a sudden my iPhone X dies within 2 hours @Apple,0
11/20/2020 21:04,1.33E+18,@Apple why has my Face ID just stopped working and all my iTunes is “unavailable in my country” ?,0
11/20/2020 21:04,1.33E+18,RT @MooreSchool: .@Apple has hired a new vice president of inclusion and diversity - and she is #MooreSchool alumna Barbara Whye ('95 MBA).…,0
11/20/2020 21:04,1.33E+18,RT @Apple: Design an iPhone 12 and iPhone 12 Pro unique to you. #iPhone12studio,0
11/20/2020 21:04,1.33E+18,".@apottichen too bad you couldn't attend...you ""won"" the @apple iwatch...but must be present to win😳",0
11/20/2020 21:04,1.33E+18,"RT @SponsorPBS: The ""Peanuts"" characters are coming to your #local public media station this holiday season! This Sunday, November 22, tune…",0
11/20/2020 21:03,1.33E+18,I don’t even want to know my screen time reports this week @Apple.... don’t send them.,0
11/20/2020 21:03,1.33E+18,"So @Apple is on the voice messaging wave too 

Async audio is how we’ll get the most shit done moving forward

The… https://t.co/EKbyse48ee",0
11/20/2020 21:03,1.33E+18,Give me a free phone or fight. @Apple,0
11/20/2020 21:03,1.33E+18,"The iPhone 12 Pro in Pacific Blue. The best iPhone design...ever? 

@apple #apple #appleiphone #iphone… https://t.co/MeYqAm0bof",0
11/20/2020 21:03,1.33E+18,@Apple @AppleSupport I have tried contacting apple since early June about security vulnerabilities and my 9 hacked… https://t.co/S8xnzB8QKa,0
11/20/2020 21:03,1.33E+18,@Apple @AppleSupport Any progress on this? It's a huge PITA. https://t.co/6QuWKsOG0k,0
11/20/2020 21:03,1.33E+18,"Biggest mistake this week? Buying the new MacBook Air (M1)! Constant crashing, slower than a snail and productivity… https://t.co/TVACRUnKME",0
11/20/2020 21:03,1.33E+18,@mileycyrus #plastichearts interview with @apple!! 💙💙💙 https://t.co/l4CsIHuKKn,0
11/20/2020 21:03,1.33E+18,RT @MooreSchool: .@Apple has hired a new vice president of inclusion and diversity - and she is #MooreSchool alumna Barbara Whye ('95 MBA).…,0
11/20/2020 21:02,1.33E+18,"RT @StevenJosephR: From Humble Beginnings: Six Companies That Began In A Garage
https://t.co/y5pRzEtXV2

@Amazon @JeffBezos @Apple #SteveJo…",0
11/20/2020 21:02,1.33E+18,"RT @StevenJosephR: From Humble Beginnings: Six Companies That Began In A Garage
https://t.co/y5pRzEtXV2

@Amazon @JeffBezos @Apple #SteveJo…",0
11/20/2020 21:02,1.33E+18,Happy opening day @Apple https://t.co/WZsImxaPrI,0
11/20/2020 21:01,1.33E+18,RT @Artbaesel: Typos will be the death of me @apple please for the love of god fix the fucking bugs that keep changing the words i type. I…,0
11/20/2020 21:01,1.33E+18,"RT @AndrewSchutzman: Lobbyists for ⁦@Apple⁩ r trying to weaken the #Uyghur Forced Labor Prevention Act, according to 2 congressional staffe…",0
11/20/2020 21:00,1.33E+18,"RT @StevenJosephR: From Humble Beginnings: Six Companies That Began In A Garage
https://t.co/y5pRzEtXV2

@Amazon @JeffBezos @Apple #SteveJo…",0
11/20/2020 21:00,1.33E+18,I can’t wait for this election to be finally finished so I can go back to using Twitter to complain about the… https://t.co/iMIy0VqIPE,0
11/20/2020 20:59,1.33E+18,"The ""Peanuts"" characters are coming to your #local public media station this holiday season! This Sunday, November… https://t.co/gSOl9vPFrI",0
11/20/2020 20:59,1.33E+18,⁦@Apple⁩ is lobbying against a bill aimed at stopping forced labor in China https://t.co/xnRvhFw8Z5,0
11/20/2020 20:59,1.33E+18,"Dear @MicrosoftHelps @Microsoft , even @Apple , the current most evil of the big tech cops, has the core of its OSe… https://t.co/2JgxJy2p0k",0
11/20/2020 20:59,1.33E+18,@greta @Apple @AppleSupport Why not? Pay yourself well.,0
11/20/2020 20:59,1.33E+18,RT @Launte3k: Why can’t you pin yo favorite emojis @Apple,0
11/20/2020 20:58,1.33E+18,"New speaker series from @theksociety bringing you the top minds from @Apple, @Google + @Netflix. Learn about these… https://t.co/hY5wB4m6A0",0
11/20/2020 20:58,1.33E+18,@DefiDummy @DonCryptoDraper @opendaoprotocol @Apple @Tesla $open has a great potential to do 100x!,0
11/20/2020 20:58,1.33E+18,Nah cuz I think ima actually cuss you niggas out. You have a lot of nerve trying to force people to pay for some ne… https://t.co/GKetIML04s,0
11/20/2020 20:58,1.33E+18,"What if @Apple made a monitor, that if you have nothing plugged in, boots into tvOS? 🤔",0
11/20/2020 20:58,1.33E+18,And this morning’s entertainment - a Cattle Drive on a Colorado Highway. Managed to capture as a Timelapse on my… https://t.co/BXs1i28wgt,0
11/20/2020 20:57,1.33E+18,An olive and bell pepper emoji? Is y’all serious? @Apple,0
11/20/2020 20:56,1.33E+18,"@Jason_McCrypto @Apple @AppleSupport needs two factor authentication. actually i had a lot of data, there's no way… https://t.co/8Tq9PeZruO",0
11/20/2020 20:56,1.33E+18,"@DefiDummy @DonCryptoDraper @opendaoprotocol @Apple @Tesla @opendaoprotocol is no brainer with partners like REN, MUSD and UMA.",0
11/20/2020 20:56,1.33E+18,@greta @Apple @AppleSupport I’d insist on a recount,0
11/20/2020 20:56,1.33E+18,RT @_PrincessRissa: y’all come out with a new phone and now all of a sudden my iPhone X dies within 2 hours @Apple,0
11/20/2020 20:56,1.33E+18,@Apple how do I have a warranty that I can’t even use . Why put the piece of paper in the box saying their is a one year warranty ?,0
11/20/2020 20:55,1.33E+18,@conlibe @washingtonpost @Apple Actually it’s slave labor.,0
11/20/2020 20:55,1.33E+18,"This is the #PacificBlue #Apple #iPhone12ProMax #Unboxing video on #Youtube! Enjoy!

https://t.co/OtF1zvxioB… https://t.co/vi1WIfdL3z",0
